window_idx,start,end,n_hours,observed_mean,observed_p90,observed_max,central_mae,prelim_coverage,prelim_mean_width,prelim_mean_interval_score,calibrated_coverage,calibrated_mean_width,calibrated_mean_interval_score,passes_high_o3_filter,distance_to_target_interval_score,coverage_abs_error
113,2024-11-20,2024-11-26 23:00:00,168,36.92261904761905,61.30000000000001,73.0,12.444477938756805,0.7222222222222222,31.23022363717934,49.94739010762385,0.753968253968254,32.973733207276496,49.303728380721374,False,0.34056783386268563,0.04603174603174609
114,2024-11-21,2024-11-27 23:00:00,168,36.833333333333336,61.30000000000001,73.0,11.945778156768043,0.75,31.815079136472207,48.42362710573886,0.7817460317460317,33.558588706569374,48.05257255548979,False,0.9105879913688995,0.0182539682539683
115,2024-11-22,2024-11-28 23:00:00,168,33.17857142857143,61.30000000000001,73.0,11.317038155430229,0.7797619047619048,31.823980556214543,46.32126418783086,0.8174603174603174,33.56749012631171,46.299496919974025,False,2.663663626884663,0.0174603174603174
116,2024-12-05,2024-12-11 23:00:00,168,31.19047619047619,68.0,77.0,10.816511992090192,0.7261904761904762,29.646867017423048,51.43776713136789,0.7738095238095238,31.39037658752021,50.97089359958266,False,2.007733052723971,0.02619047619047621
117,2024-12-06,2024-12-12 23:00:00,168,31.035714285714285,68.0,77.0,10.606970877469008,0.7341269841269841,29.466831309344443,49.11690487628489,0.7837301587301587,31.210340879441613,48.69213991233641,False,0.2710206345222801,0.016269841269841323
118,2024-12-07,2024-12-13 23:00:00,168,31.910714285714285,68.0,77.0,10.76458313300405,0.751984126984127,29.75366652914596,50.46647907300948,0.7916666666666666,31.49717609924313,50.18152152944961,False,1.218360982590923,0.008333333333333415
119,2024-12-08,2024-12-14 23:00:00,168,30.946428571428573,63.30000000000001,77.0,9.40941715423643,0.8174603174603174,30.27298186003944,43.265528140673695,0.8511904761904762,32.01649143013661,43.53807460847551,False,5.425085938383177,0.05119047619047612
120,2024-12-09,2024-12-15 23:00:00,168,24.982142857142858,42.0,63.0,8.514862293173707,0.8333333333333334,30.226029606424067,37.15089484513965,0.875,31.96953917652123,37.54853962394398,False,11.414620922914708,0.07499999999999996
121,2024-12-10,2024-12-16 23:00:00,168,24.916666666666668,41.0,63.0,8.524405268517024,0.8333333333333334,29.826988620026448,37.2305049649069,0.873015873015873,31.570498190123615,37.638816593146025,False,11.324343953712663,0.07301587301587298
122,2024-12-11,2024-12-17 23:00:00,168,26.982142857142858,43.0,68.0,9.277438420683692,0.8055555555555556,29.805514900637952,39.25466967219766,0.8492063492063492,31.549024470735116,39.42907099273854,False,9.53408955412015,0.04920634920634914
123,2024-12-12,2024-12-18 23:00:00,168,27.476190476190474,44.0,68.0,10.370123041555322,0.746031746031746,30.277608185501816,42.88635607371523,0.8115079365079365,32.02111775559898,42.679266804507776,False,6.283893742350912,0.011507936507936467
124,2024-12-21,2024-12-27 23:00:00,168,29.672619047619047,58.30000000000001,77.0,11.069876016174822,0.6587301587301587,29.2271792114435,49.369748733910704,0.7242063492063492,30.970688781540666,48.44524224338209,False,0.5179183034765984,0.07579365079365086
125,2024-12-22,2024-12-28 23:00:00,168,25.595238095238095,58.30000000000001,77.0,10.774084003913906,0.6190476190476191,28.061277400385826,48.009750211803095,0.7242063492063492,29.804786970482994,47.01724496081151,False,1.9459155860471782,0.07579365079365086
126,2024-12-23,2024-12-29 23:00:00,168,18.446428571428573,50.30000000000001,77.0,10.274665950209906,0.6091269841269841,27.17647884809812,44.08390779899316,0.748015873015873,28.919988418195288,43.26680255613411,False,5.696357990724579,0.05198412698412702
127,2024-12-24,2024-12-30 23:00:00,168,13.821428571428571,43.30000000000001,65.0,8.73249062527845,0.6448412698412699,25.87139622792994,36.98049397997888,0.7976190476190477,27.614905798027106,36.51119811401947,False,12.451962432839217,0.0023809523809523725
128,2024-12-25,2024-12-31 23:00:00,168,12.035714285714286,39.30000000000001,58.0,7.5220967313594285,0.6884920634920635,24.44840614074888,31.614507720282113,0.8531746031746031,26.191915710846043,31.604274913499903,False,17.358885633358785,0.0531746031746031
